Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,HV,RSI,Debit/unit,Debit_pct,Units,PnL/unit,PnL_Total,Return_%,Win,M1_Breakout,M2_Regime,F1_RSI,F2_Volume,F3_Trend,FlexScore,Capital
ASIANHOTNR.NS,2025-01-01,2025-02-13,336.5,335,345,339.39,356.0,0.7683,94.7,4.39,1.306,145059628489095593117763209363307823340691283896531122383831558972030394040320,5.61,8.130874560949318e+77,127.54,True,1,1,0,1,1,2,3.268852889589614e+79
ASTERDM.NS,2025-01-01,2025-02-13,513.24,515,530,521.37,428.11,0.1877,69.8,6.37,1.242,45754156236724145806619902946321950769773627571613835837729461505441660928000,-6.37,-2.915972781100644e+77,-100.0,False,1,1,1,0,1,2,1.4288266627393154e+79
360ONE.NS,2025-01-01,2025-02-13,1255.21,1255,1295,1272.89,937.05,0.3123,63.4,17.89,1.425,27369415130854191277711954821811164875367416956837461201785057417852092416,-17.89,-4.895887248689233e+74,-100.0,False,1,1,1,0,1,2,2.3989847518577243e+76
ASTERDM.NS,2025-01-02,2025-02-14,514.57,515,530,521.6,412.9,0.1877,75.2,6.6,1.283,43287707216228977595914096861660764776508954608399652945509570375924991393792,-6.6,-2.857653325478631e+77,-100.0,False,1,1,1,0,1,2,1.4002501294845291e+79
360ONE.NS,2025-01-02,2025-02-14,1271.13,1270,1310,1288.01,889.37,0.2927,68.8,18.01,1.417,26641784968204844470425203483653694549869641532999441683677846883776069632,-18.01,-4.797969503715448e+74,-100.0,False,1,1,1,0,1,2,2.35100505682057e+76
ARIHANTSUP.NS,2025-01-02,2025-02-14,507.65,510,525,516.56,408.56,0.4323,63.3,6.56,1.292,17614890763011746162098303310770810191418594906686075877931046847013160222720,-6.56,-1.155029215169502e+77,-100.0,False,1,1,1,1,1,3,5.65964315433056e+78
A2ZINFRA.NS,2025-01-02,2025-02-14,26.62,25,30,27.05,18.77,0.7894,70.9,2.05,7.707,140832378545890407689229407805413795267898457913699449479682275896241160192,-2.05,-2.889506542608883e+74,-100.0,False,1,1,1,0,1,2,1.4158582058783528e+76
AARTECH.NS,2025-01-02,2025-02-14,86.52,85,90,87.28,66.37,0.4875,63.6,2.28,2.631,64134740438820499159650813692083064999448248774984910430274279193624707072,-2.28,-1.4599599501787888e+74,-100.0,False,1,1,1,1,1,3,7.153803755876065e+75
360ONE.NS,2025-01-03,2025-02-17,1275.31,1275,1315,1292.91,881.31,0.2878,73.0,17.91,1.405,26246876125587132864596552500802848542112000095260930926519102684490891264,-17.91,-4.70201011364114e+74,-100.0,False,1,1,1,0,1,2,2.3039849556841585e+76
ARIHANTSUP.NS,2025-01-03,2025-02-17,528.02,530,545,536.61,400.64,0.4425,72.7,6.61,1.252,17123308712071770911664385814977456472402680775176392432720621739997283745792,-6.61,-1.131928630866112e+77,-100.0,False,1,1,1,1,1,3,5.546450291243949e+78
AARTECH.NS,2025-01-03,2025-02-17,90.84,90,95,92.2,67.3,0.4969,66.1,2.2,2.418,65129298311228557946889583316042452812109180006889993341457320785970462720,-2.2,-1.430760751175213e+74,-100.0,False,1,1,1,1,1,3,7.0107276807585435e+75
APOLLOHOSP.NS,2025-01-07,2025-02-19,7406.92,7405,7630,7502.28,6405.94,0.1377,66.2,97.28,1.313,874983892580804944570507643322471813229194577753998058035712299595829608448,-97.28,-8.511554342668363e+76,-100.0,False,1,1,1,0,1,2,4.170661627907498e+78
ASTERDM.NS,2025-01-07,2025-02-19,516.64,515,530,521.96,415.53,0.1882,75.9,6.96,1.347,40247113313085252792952315562268136345104301284572901140318384900062532599808,-6.96,-2.8005002589690584e+77,-100.0,False,1,1,1,0,1,2,1.3722451268948385e+79
AEGISLOG.NS,2025-01-07,2025-02-20,948.77,950,975,961.04,717.77,0.6226,75.6,11.04,1.163,131937542884781499602576999721616850943219886391950137237220635393103233024,-11.04,-1.4562821832076616e+75,-100.0,False,1,1,1,1,1,3,7.135782697717542e+76
ANANTRAJ.NS,2025-01-07,2025-02-19,883.59,885,910,896.18,539.6,0.316,70.3,11.18,1.266,1356653057441892524557315927518635715150420101304401146330969901546342449152,-11.18,-1.5169984208344956e+76,-100.0,False,1,1,1,0,1,2,7.433292262089028e+77
ARIHANTSUP.NS,2025-01-07,2025-02-19,535.2,535,550,541.78,419.22,0.4259,81.3,6.78,1.267,16361592090090938508223796241373233289988837318653636871357509861794792865792,-6.78,-1.10929005824879e+77,-100.0,False,1,1,0,1,1,2,5.43552128541907e+78
APARINDS.NS,2025-01-07,2025-02-19,11597.34,11595,11945,11752.62,6325.4,0.3273,83.3,157.62,1.359,344063809968108365422798289462690594960505631301884381418322894549831122944,-157.62,-5.422967518850297e+76,-100.0,False,1,1,0,1,1,2,2.6572540842366453e+78
AARTECH.NS,2025-01-07,2025-02-19,100.15,100,105,102.14,64.48,0.537,76.6,2.14,2.135,65579288585472451062442252772405450730272249082957601260383470163205292032,-2.14,-1.4021455361517088e+74,-100.0,False,1,1,1,1,1,3,6.870513127143372e+75
AMBER.NS,2025-01-07,2025-02-19,8060.4,8060,8300,8165.91,5517.9,0.614,79.0,105.91,1.314,20081578166430624256382163558333978333633468741641392073715724576016564224,-105.91,-2.126894273037333e+75,-100.0,False,1,1,1,0,1,2,1.0421781937882931e+77
ACUTAAS.NS,2025-02-04,2025-03-24,1296.63,1295,1335,1312.21,1245.66,0.8345,75.9,17.21,1.327,210990989584129150095851128393016466367707974175531391902917367030343532544,-17.21,-3.631041766440979e+75,-100.0,False,1,1,1,0,1,2,1.7792104655560797e+77
AEROFLEX.NS,2025-02-05,2025-03-25,263.57,265,270,267.1,175.79,0.975,58.0,2.1,0.798,593882863047420182714704942413987487249096106625118931362112887217700470784,-2.1,-1.2499054521082763e+75,-100.0,False,1,1,1,0,1,2,6.124536715330553e+76
ABINFRA.NS,2025-03-26,2025-05-16,9.91,10,15,10.8,10.78,0.5986,82.3,0.8,8.052,191907070308649298991813131508098228384165387209088575494366548496849305600,-0.02,-3.3703424852332024e+72,-2.2,False,1,1,0,1,1,2,7.651331828334425e+75
ABINFRA.NS,2025-03-27,2025-05-19,10.3,10,15,11.01,11.19,0.6002,83.9,1.01,9.787,151844492600390393420799505871920555992641375174202981966071976521287860224,0.18,2.6921604557829418e+73,17.59,True,1,1,0,1,1,2,7.678253432892255e+75
AAVAS.NS,2025-04-21,2025-06-05,2166.3,2165,2230,2194.28,1812.2,0.4123,63.6,29.28,1.352,3741894944436004825214755148999696968485961389826207561468540649100804096,-29.28,-1.0956175767809765e+74,-100.0,False,1,1,1,1,1,3,5.368526126226785e+75
ATALREAL.NS,2025-04-21,2025-06-05,15.93,15,20,16.45,15.63,0.4191,75.5,1.45,9.074,342876042576457203731352635232922524415399683621177840124443504540689836802048,-0.82,-2.796110753239355e+77,-56.42,False,1,1,1,1,1,3,2.4501539993983692e+79
AAVAS.NS,2025-04-22,2025-06-06,2220.5,2220,2285,2249.27,1922.3,0.4173,62.3,29.27,1.318,3668486229556281166533509891335743338087096381922763318628464072054538240,-29.27,-1.0737052252453569e+74,-100.0,False,1,1,1,0,1,2,5.261155603702249e+75
ASTRAZEN.NS,2025-04-22,2025-06-06,8940.94,8940,9210,9060.92,9756.65,0.4492,58.5,120.92,1.352,2986438781637107253609556377091916269318474587618662886056821301477944328192,149.08,4.452212174464077e+77,123.29,True,1,1,1,0,1,2,1.8501083897226973e+79
ASTRAZEN.NS,2025-04-23,2025-06-09,9011.2,9010,9280,9131.36,10022.74,0.4037,57.9,121.36,1.347,3048987202458053672461660519283491254064032094658049478868296878151625080832,148.64,4.53204866719135e+77,122.48,True,1,1,1,0,1,2,1.895428876394611e+79
ANURAS.NS,2025-04-29,2025-06-13,859.49,860,885,871.18,1116.67,0.4634,70.2,11.18,1.3,1620325453760369689129370752730716173338972314435645191197845449673789145088,13.82,2.2399676917739047e+76,123.7,True,1,1,1,0,1,2,9.278226482312488e+77
ASTERDM.NS,2025-05-05,2025-06-18,521.74,520,535,526.99,566.27,0.2297,67.5,6.99,1.339,39274951989026740227327318974286175237612983184848680512796142626647387930624,8.01,3.146752544564334e+77,114.66,True,1,1,1,0,1,2,1.4037126523404818e+79
ASTERDM.NS,2025-05-07,2025-06-20,531.78,530,550,538.92,555.44,0.245,74.7,8.92,1.678,31468549293049733218650432492335396031118754438831287442591244916645001428992,11.08,3.486284553928983e+77,124.18,True,1,1,1,1,1,3,1.4385754978797716e+79
ASTERDM.NS,2025-05-12,2025-06-25,545.45,545,560,551.86,588.09,0.2583,72.4,6.86,1.258,41942687818233071358406731671766057797971404291159093105656719790976773652480,8.14,3.414252176975418e+77,118.67,True,1,1,1,0,1,2,1.4727180196495258e+79
APLAPOLLO.NS,2025-05-12,2025-06-25,1706.84,1705,1760,1729.58,1789.65,0.2315,72.2,24.58,1.44,1745917322410594698664910123002280112828867197129534056296675063571085787136,30.42,5.310756644189655e+76,123.74,True,1,1,1,0,1,2,2.1990018809762043e+78
APLAPOLLO.NS,2025-05-13,2025-06-26,1719.1,1720,1770,1742.33,1789.65,0.2309,71.0,22.33,1.299,1969349143856807506965798470577758983063156228325796816041847931446373646336,27.67,5.448741957331629e+76,123.89,True,1,1,1,0,1,2,2.2534893005495205e+78
ASTERDM.NS,2025-05-13,2025-06-26,546.79,545,565,553.97,592.41,0.2505,70.1,8.97,1.64,32851624221764554127932022293110305193451441870128523453365223500803678928896,11.03,3.6248888050538593e+77,123.07,True,1,1,1,0,1,2,1.5089669077000644e+79
ABINFRA.NS,2025-05-14,2025-06-27,10.55,10,15,11.32,16.09,0.8508,72.5,1.32,12.552,116010219903513942464025502621147658221469386103698356390644142722061959168,3.68,4.2648603085972457e+74,277.72,True,1,1,1,0,1,2,8.104739463751979e+75
AIIL.NS,2025-05-14,2025-06-27,427.02,425,440,431.69,524.1,0.5927,64.7,6.69,1.567,116693982572674387455778620652417975376141725173774234375311423961911263232,8.31,9.695428819972632e+74,124.16,True,1,1,1,1,1,3,4.0012885711639894e+76
AARTIPHARM.NS,2025-05-14,2025-06-27,807.05,805,830,816.34,855.42,0.436,64.9,11.34,1.405,11298565502613853440135155261729139964344140253805290150107294597413601280,13.66,1.5438648018164263e+74,120.54,True,1,1,1,0,1,2,6.558269349366829e+75
APLAPOLLO.NS,2025-05-14,2025-06-27,1739.03,1740,1790,1762.31,1749.79,0.2181,73.0,22.31,1.283,2019933889922453292044847507757555940150959917565346841574883262573219676160,-12.52,-2.5288883123875055e+76,-56.11,False,1,1,1,0,1,2,2.2282004174256456e+78
ABINFRA.NS,2025-05-15,2025-06-30,10.56,10,15,11.33,16.29,0.8509,69.8,1.33,12.582,122050440263852887816637303202725514742612309002828564260238778216019394560,3.67,4.4815741204422487e+74,276.48,True,1,1,1,0,1,2,8.552896875796203e+75
APLAPOLLO.NS,2025-05-15,2025-06-30,1769.72,1770,1825,1794.24,1733.05,0.2034,75.3,24.24,1.37,1838118586288325838971010046258481967094972426649951724118732847896686755840,-24.24,-4.4564008348512906e+76,-100.0,False,1,1,1,0,1,2,2.1836364090771327e+78
ASTERDM.NS,2025-05-15,2025-06-30,577.95,580,595,586.63,592.46,0.2597,81.4,6.63,1.147,45510384600863031066608433341214488108497012086167482651920143877501729374208,5.83,2.654086749759678e+77,87.94,True,1,1,0,1,1,2,1.5355077751976612e+79
AIIL.NS,2025-05-15,2025-06-30,429.46,430,440,434.46,526.14,0.5888,71.1,4.46,1.039,179387923237515064562843746244485293483321825015619876874491499601557716992,5.54,9.936215181423527e+74,124.16,True,1,1,1,0,1,2,4.1006507229782246e+76
ANURAS.NS,2025-05-15,2025-06-30,957.48,955,985,968.69,1140.96,0.3258,83.4,13.69,1.43,1355103453975757072255456544223010145587478993498169298735703005763502866432,16.31,2.2096650654647736e+76,119.08,True,1,1,0,1,1,2,9.499192988858966e+77
ASTRAMICRO.NS,2025-05-16,2025-07-01,1070.45,1070,1105,1085.5,1022.86,0.53,85.2,15.5,1.448,21040479885035189064773760912619346954342525402721785730258539194755057713152,-15.5,-3.261924797904926e+77,-100.0,False,1,1,0,1,1,2,1.5983431509734137e+79
APLAPOLLO.NS,2025-05-16,2025-07-01,1779.19,1780,1835,1804.18,1753.38,0.2029,79.6,24.18,1.359,1806444846060725209979533704359660748297639522639287704909393986177611071488,-24.18,-4.367272818154265e+76,-100.0,False,1,1,1,0,1,2,2.13996368089559e+78
ABINFRA.NS,2025-05-16,2025-07-01,10.78,10,15,11.44,16.37,0.8508,72.6,1.44,13.332,119023103321964829778086833569070321848910458300489959275661876705244479488,3.56,4.2405757909390003e+74,247.9,True,1,1,1,0,1,2,8.976954454890103e+75
AIIL.NS,2025-05-16,2025-07-01,430.04,430,445,436.57,498.48,0.5844,76.8,6.57,1.528,124811758055138903059573156993926541355754954605749107428205706158389854208,8.43,1.0520462262314386e+75,128.28,True,1,1,1,0,1,2,4.2058553456013684e+76
ABINFRA.NS,2025-05-19,2025-07-02,11.19,10,15,11.64,16.57,0.8466,74.2,1.64,14.632,109701387965526052671506821241227508285118113852881337433953547449270272000,3.36,3.689678507298282e+74,205.51,True,1,1,1,0,1,2,9.345922305619931e+75
AIIL.NS,2025-05-19,2025-07-02,434.26,435,445,439.46,500.0,0.5812,75.5,4.46,1.027,188644512714379656869638600055166700099873533494355669549955713734895730688,5.54,1.0452740580235229e+75,124.26,True,1,1,1,0,1,2,4.3103827514037205e+76
AARON.NS,2025-05-19,2025-07-02,199.58,200,205,202.24,190.36,0.4622,77.5,2.24,1.123,78124888762484903854854162550122750905124404323511360838341153611287887872,-2.24,-1.7510811020934235e+74,-100.0,False,1,1,1,1,1,3,8.580297400257777e+75
ASTRAMICRO.NS,2025-05-19,2025-07-02,1082.68,1085,1115,1098.28,1064.47,0.5295,84.6,13.28,1.227,24066028346624957074713276037145989262970181908492745798025649009296662331392,-13.28,-3.1966863019468273e+77,-100.0,False,1,1,0,1,1,2,1.5663762879539454e+79
AARTIPHARM.NS,2025-05-19,2025-07-02,851.14,850,875,861.27,893.58,0.4783,72.3,11.27,1.324,11642268722819607297522978761495729321236887819314390289412044187678801920,13.73,1.598913310831536e+74,121.9,True,1,1,1,1,1,3,6.7181606804499825e+75
AARON.NS,2025-05-20,2025-07-03,205.74,205,210,207.31,194.87,0.4678,78.6,2.31,1.124,74217401260525750173040245951482843345733428934840579912124838762548035584,-2.31,-1.7160594800515554e+74,-100.0,False,1,1,1,1,1,3,8.40869145225262e+75
ANURAS.NS,2025-05-20,2025-07-03,961.72,960,990,973.62,1146.75,0.2875,78.5,13.62,1.416,1394609354255349913369249661365598340703023617059991764728501586491317682176,16.38,2.2839894649942566e+76,120.22,True,1,1,1,1,1,3,9.727591935358392e+77
AIIL.NS,2025-05-20,2025-07-03,444.3,445,460,451.54,536.72,0.5787,76.7,6.54,1.473,131763286889670091748180103861314399894703381627988928382129846724226711552,8.46,1.1143727530643072e+75,129.27,True,1,1,1,1,1,3,4.421820026710151e+76
AARTIPHARM.NS,2025-05-21,2025-07-04,870.89,870,895,881.27,896.02,0.4753,78.5,11.27,1.294,11921553867204422108553609653949756693775244046736022717264422476848300032,13.73,1.636756330711109e+74,121.82,True,1,1,1,0,1,2,6.881836313521093e+75
ABINFRA.NS,2025-05-21,2025-07-04,13.35,15,20,15.94,16.77,1.0206,81.3,0.94,7.042,198854480811214884901363851601906562570021894620102599284698785857035829248,0.83,1.643831211015072e+74,87.94,True,1,1,0,1,1,2,9.510305426721439e+75
ASTRAMICRO.NS,2025-05-22,2025-07-07,1113.01,1115,1145,1128.37,1037.53,0.4898,88.6,13.37,1.202,23423553877833930444689976541859371600141595173411037134840058557189968625664,-13.37,-3.132752575907891e+77,-100.0,False,1,1,0,1,1,2,1.5350487621948665e+79
AIIL.NS,2025-05-23,2025-07-08,444.68,445,460,451.58,533.92,0.5488,79.3,6.58,1.481,134330618687518628471737864770893894087478440372925641191599303835722448896,8.42,1.1305952749707493e+75,127.84,True,1,1,1,0,1,2,4.534879554207226e+76
AARON.NS,2025-05-26,2025-07-09,207.04,205,215,209.46,182.03,0.5311,74.2,4.46,2.156,37670135704547372314129949015550376655360196508876286488047979534504427520,-4.46,-1.6817382904505243e+74,-100.0,False,1,1,1,0,1,2,8.240517623207568e+75
ANURAS.NS,2025-05-26,2025-07-09,990.35,990,1020,1003.52,1139.86,0.3303,73.5,13.52,1.365,1439010681514860418222584100105390105309831984069704964978501051842151055360,16.48,2.3715136574729027e+76,121.9,True,1,1,1,1,1,3,9.964743301105682e+77
APOLLO.NS,2025-05-27,2025-07-10,155.68,155,160,157.17,186.28,0.8219,72.5,2.17,1.395,41997532926805825162619376744897954766903850444696345706922825242332522086400,2.83,1.1878642685968938e+77,130.25,True,1,1,1,1,1,3,4.678848315576677e+78
AARON.NS,2025-05-27,2025-07-10,211.25,210,220,214.4,182.0,0.5202,76.7,4.4,2.081,37484970899877822711479364538787536825831124830517736793173438901635776512,-4.4,-1.6481035246415136e+74,-100.0,False,1,1,1,1,1,3,8.075707270743417e+75
AARTIPHARM.NS,2025-05-27,2025-07-10,876.32,875,905,888.39,907.17,0.4497,78.2,13.39,1.528,10278468637877980176715068898952158274039091027297765814822838701442203648,16.61,1.7071733286591755e+74,124.03,True,1,1,1,0,1,2,7.0525536463870105e+75
ATALREAL.NS,2025-05-27,2025-07-10,16.01,15,20,16.51,20.4,0.4336,65.8,1.51,9.436,324371538776175956244456583759773193261138374990647726509707890204164669571072,3.49,1.131826894001206e+78,230.97,True,1,1,1,1,1,3,2.5633366887984898e+79
ATALREAL.NS,2025-05-28,2025-07-11,16.24,15,20,16.66,20.08,0.4336,73.2,1.66,10.191,309766924145304279979312491326997610804892504015300540470619415223463619592192,3.34,1.0361672829668235e+78,202.11,True,1,1,1,1,1,3,2.6669534170951722e+79
APOLLO.NS,2025-05-28,2025-07-11,177.16,175,180,177.2,179.66,0.9091,79.0,2.2,1.244,42469467784567923054208074506824862167748792264250198802507653620393654091776,2.46,1.0443589038177356e+77,111.6,True,1,1,1,1,1,3,4.783284205958451e+78
ANURAS.NS,2025-05-28,2025-07-11,990.4,990,1020,1003.52,1138.86,0.3314,77.3,13.52,1.366,1473543807539706481749601688418033163289149422541179367942675777294931329024,16.48,2.427682762397983e+76,121.81,True,1,1,1,0,1,2,1.020751157734548e+78
ASTRAMICRO.NS,2025-05-28,2025-07-11,1161.15,1160,1195,1175.65,991.53,0.5204,85.8,15.65,1.348,19615203894373099067103681157446588070491484876385121307012598675513609814016,-15.65,-3.0700975243897333e+77,-100.0,False,1,1,0,1,1,2,1.504347786950969e+79
AARTIPHARM.NS,2025-05-29,2025-07-14,899.6,900,925,911.26,928.31,0.4251,76.2,11.26,1.251,12531442729641662135086914897722875409198838737784863101633230079541641216,13.74,1.7223499531330134e+74,122.11,True,1,1,1,0,1,2,7.2247886417003116e+75
APOLLO.NS,2025-05-29,2025-07-14,188.62,190,195,192.09,184.09,0.906,78.6,2.09,1.109,45747622534015150583933869347824832397565435106939195495290336968075055726592,-2.09,-9.566568411916902e+76,-100.0,False,1,1,1,1,1,3,4.687618521839282e+78
ATALREAL.NS,2025-05-29,2025-07-14,16.29,15,20,16.68,19.72,0.4208,79.5,1.68,10.296,318034999324689165109047170649733322501544347236654344377226242883318349561856,3.04,9.677342950161948e+77,181.43,True,1,1,1,1,1,3,2.7637268465967917e+79
ANURAS.NS,2025-05-30,2025-07-15,1004.09,1005,1035,1018.42,1163.44,0.3336,77.1,13.42,1.336,1521756153079913700247176727038415761150094154183442921067318987929495273472,16.58,2.5237661437706452e+76,123.62,True,1,1,1,0,1,2,1.0459888191722544e+78
AIIL.NS,2025-05-30,2025-07-15,475.84,475,490,481.73,550.96,0.4871,93.5,6.73,1.415,134720839320083195167772751024550968643767244846247980949508348842560454656,8.27,1.1138366789598026e+75,122.81,True,1,1,0,1,1,2,4.646263222103206e+76
AARTIPHARM.NS,2025-05-30,2025-07-15,906.62,905,935,918.48,940.16,0.4199,73.5,13.48,1.487,10719053738799260920169912349480493234202440126438049776684782848317587456,16.52,1.7707583932997158e+74,122.55,True,1,1,1,0,1,2,7.401864481030283e+75
ASTRAZEN.NS,2025-06-02,2025-07-16,9304.7,9305,9585,9428.62,9139.26,0.601,75.0,123.62,1.329,3066537793904102351946649293222065073976741187368214703628766435652044587008,-123.62,-3.790857752789222e+77,-100.0,False,1,1,1,1,1,3,1.8575202988667187e+79
ANURAS.NS,2025-06-02,2025-07-16,1004.34,1005,1035,1018.44,1156.45,0.3344,76.0,13.44,1.338,1556472508108167923632260945594540150149584143333683918778691875701444837376,16.56,2.577439885979995e+76,123.21,True,1,1,1,0,1,2,1.0717632180320544e+78
ASTRAZEN.NS,2025-06-04,2025-07-18,9461.16,9460,9745,9585.98,9119.0,0.5949,84.7,125.98,1.332,2948830072889241267558341547473402209257986928993206107071535176036575608832,-125.98,-3.715040597733437e+77,-100.0,False,1,1,0,1,1,2,1.8203698928893842e+79
AARTIPHARM.NS,2025-06-04,2025-07-18,927.17,925,955,938.57,946.73,0.4049,79.1,13.57,1.463,10911630014148278013903860783790453201343365872953727973820865401210273792,8.16,8.90289279212771e+73,60.14,True,1,1,1,0,1,2,7.49089340895156e+75
APLAPOLLO.NS,2025-06-04,2025-07-18,1887.81,1890,1945,1914.24,1660.6,0.2048,78.1,24.24,1.284,1765609262754647376277377987935358298990594095604720694767383097656830066688,-24.24,-4.27992736179118e+76,-100.0,False,1,1,1,1,1,3,2.097164407277678e+78
ANURAS.NS,2025-06-04,2025-07-18,1023.73,1025,1055,1038.41,1149.25,0.3339,72.7,13.41,1.31,1598425531428341310999989106011580063182317502269375140772398003776003244032,16.59,2.6517501582209153e+76,123.71,True,1,1,1,0,1,2,1.0982807196142636e+78
ASTRAMICRO.NS,2025-06-05,2025-07-21,1176.02,1175,1210,1190.62,976.36,0.5448,65.3,15.62,1.328,19265403929420795020072809772620699135227491125819234153270575162180834951168,-15.62,-3.008695573901938e+77,-100.0,False,1,1,1,0,1,2,1.4742608312119499e+79
ABBOTINDIA.NS,2025-06-05,2025-07-21,31259.63,31260,32195,31667.72,33616.8,0.1524,63.7,407.72,1.304,278791951038439506280083390886052014992260764540716298574715722158571520,527.28,1.4700085123711886e+74,129.32,True,1,1,1,1,1,3,5.8304820004282224e+75
APLAPOLLO.NS,2025-06-05,2025-07-21,1908.24,1910,1965,1934.35,1686.61,0.2039,79.2,24.35,1.276,1722563377996141641483641320701145768720833417197599158859700200956669984768,-24.35,-4.1943288145553567e+76,-100.0,False,1,1,1,0,1,2,2.0552211191321246e+78
ASTRAZEN.NS,2025-06-05,2025-07-21,9850.33,9850,10145,9980.26,9141.5,0.6052,91.1,130.26,1.322,2795045053481197669748325386501524945704545586658355440858209486339527671808,-130.26,-3.6407397857787684e+77,-100.0,False,1,1,0,1,1,2,1.7839624950315965e+79
ATALREAL.NS,2025-06-06,2025-07-22,16.65,15,20,16.92,19.52,0.4413,68.7,1.92,11.542,287623080381520009812796656030877238855376333607307667066583707135776311476224,2.6,7.473110856685094e+77,135.2,True,1,1,1,1,1,3,2.8384579551636425e+79
APLAPOLLO.NS,2025-06-06,2025-07-22,1914.22,1915,1970,1939.49,1654.62,0.1998,77.8,24.49,1.279,1678406134676291985568234695411379307746488047899970538811854359629049888768,-24.49,-4.1104422382642495e+76,-100.0,False,1,1,1,0,1,2,2.014116696749482e+78
ABINFRA.NS,2025-06-09,2025-07-23,14.49,15,20,16.07,17.92,0.7208,77.8,1.07,7.395,177527507344715403188643242005555184916069509018751528837775106682023575552,1.85,3.2823178962064563e+74,172.57,True,1,1,1,0,1,2,9.838537216342084e+75
